"topic","gamma","TopicLabel","Title","Abstract","Year","Country"
8,0.825629106413095,"Neuropsychology and Cognitive Disorders","Triglycerides are negatively correlated with cognitive function in nondemented aging adults","Objective: Vascular risk factors like hyperlipidemia may adversely affect brain function. We hypothesized that increased serum triglycerides are associated with decreased executive function and memory in nondemented elderly subjects. We also researched possible vascular mediators and white matter microstructure as assessed with diffusion tensor imaging (DTI). Design/Method: Participants were 251 nondemented elderly adults (54% male) with a mean age of 78 (SD 6.4; range: 62-94) years and a mean education of 15.6 (SD = 2.9; range: 8-23) years. Fasting blood samples were used to detect serum triglyceride and low-density lipoprotein (LDL) levels along with ApoE4 status. DTI was used to determine whole brain fractional anisotropy (FA). Composite executive and memory scores were derived from item response theory. Clinical Dementia Rating (CDR) scores provided informant-based measures of daily functioning. Results: Triglyceride levels were inversely correlated with executive function, but there was no relationship with memory. Controlling for age, gender, and education did not affect this correlation. This relationship persisted after controlling for vascular risk factors like LDL, total choles-terol, CDR and ApoE4 status. Lastly, adding whole-brain FA to the model did not affect the correlation between triglycerides and executive function. Conclusion: Triglyceride levels are inversely correlated with executive function in nondemented elderly adults after controlling for age, education, gender, total cholesterol, LDL, ApoE4 status, CDR, and white-matter microstructure. The fact that the effect of triglycerides on cognition was not clearly mediated by vascular risks or cerebrovascular injury raises questions about widely held assumptions of how triglycerides might impact cognition function. © 2017 American Psychological Association.",2017,"U.S."
8,0.824470888914237,"Neuropsychology and Cognitive Disorders","Gray matter integrity within regions of the dorsolateral prefrontal cortical-subcortical network predicts executive function and fine motor dexterity in spina bifida","Objectives: This study examined microstructural properties of cortical and subcortical gray matter components of the dorsolateral prefrontal (DLPFC) cortical-subcortical circuit in relation to parent-rated executive function and fine motor dexterity performance in youth with spina bifida myelomeningocele (SBM). Aberrant gray matter integrity of the DLPFC, basal ganglia nuclei, and thalamus were hypothesized to differentially relate to neurobehavioral outcomes. Methods: Forty-nine youth between 8 and 18 years (M 12.34) old with SBM underwent a 3T MRI including diffusion tensor imaging. Neurobehavioral measures of parent-rated executive function and fine motor dexterity were obtained from a standardized neuropsychological evaluation. Relations among indices of gray matter microstructural integrity (mean diffusivity [MD], fractional anisotropy [FA], cortical thickness) and neurobehavior were examined using 3 correlational methods to enhance reliability of brain-behavior relations. Results: In SBM, higher FA values in the caudate were associated with poorer behavioral regulation. Higher FA values in the putamen and greater DLPFC thickness were both associated with poorer fine motor dexterity. Conclusion: Behavioral regulation and FA in the caudate related to behavioral inhibition in SBM. Similarly, associations between fine motor dexterity and indices of gray matter integrity in the putamen and DLPFC support fronto-striatal involvement in motor control in SBM. Examination of these neurobehavioral correlates revealed a pattern of attenuated behavioral impairments when gray matter structure was more similar to that of typically developing youth. © 2016 American Psychological Association.",2016,"U.S."
9,0.991343858541949,"Visual Attention and Perceptual Processing","The Effects of Color and Shape Working Memory on Non-spatial Inhibition of Return","Abstract: Responding to a target that presented at the cued location is slower than responding to a target that presented at the uncued location. It reflected a well-known spatial inhibition of return (IOR) effect. Object-based IOR appeared when the target was displayed on the cued object. Recently, several studies found a kind of non-spatial IOR (e.g., color IOR and shape IOR). Previous researchers used the dual-task paradigm combining the typical IOR paradigm with some working memory (WM) tasks. They found that the spatial IOR would be eliminated when a spatial WM task was involved in the dual-task paradigm. However, the spatial IOR still existed when it contained a non-spatial WM task. They suggested that spatial IOR is partially modulated by the spatial WM system. Some studies have found that the shape IOR is modulated by the shape WM; the color IOR is modulated by the color WM, but not modulated by the shape WM. However, the evidences of the relationship between the non-spatial IOR and WM were still not sufficient. The purpose of the present study was to examine whether the non-spatial IOR (e.g., color IOR and shape IOR) was modulated by the WM tasks (e.g., shape and color WM tasks). Our hypotheses were that the color and shape IOR could not be modulated by the color or shape WM; the performances of target discrimination could be modulated by the color and shape WM. In Experiment 1, a 3 (WM conditions: without WM vs. color WM vs. shape WM) × 2 (color congruencies of the cue and target: congruent vs. incongruent) within-subjects design was adopted. The cue and target were color stimuli in this dual-task paradigm. In each trial, participants were firstly required to pay attention to the cue and conducted a WM task. Then they were instructed to discriminate the color of the target. In the last, there was a memory test for the WM task. The discriminating RTs and accuracy data were collected from 26 participants (8 males, 18 females, with mean age of 23.2±1.6). In Experiment 2, a 3 (WM conditions: without WM vs. color WM vs. shape WM) × 2 (shape congruencies of the cue and target: congruent vs. incongruent) within-subjects design was adopted. The same participants in Experiment 1 took part in the Experiment 2. The procedure was identical to the Experiment 1, but the cue and target were the shape stimuli. Participants were instructed to discriminate the shape of the target. The order of two experiments was random. The results revealed that: (1) in Experiment 1, color IOR was found in all WM conditions; in Experiment 2, shape IOR was found in all WM conditions; (2) the differences between the magnitude of color IOR in color WM and the magnitude of color IOR in shape WM were not reliable. The differences between the magnitude of shape IOR in color WM and the magnitude of shape IOR in shape WM were not reliable. But the discriminating RTs in the color and shape WM conditions were longer than it was in the without WM condition. In summary, the present study concluded that: (1) the color IOR and shape IOR existed in the color WM and shape WM conditions; (2) there was no difference between the magnitude of color IOR in color WM condition and the magnitude of color IOR in shape WM condition. There was no difference between the magnitude of shape IOR in color WM condition and the magnitude of shape IOR in shape WM condition. However, the color and shape WM tasks required an additional response time to discriminate the color or shape of the target relative to the condition without WM. Key words: working memory, non-spatial inhibition of return, color, shape Key words: working memory, non-spatial inhibition of return, color, shape",2018,"China"
9,0.990476227804468,"Visual Attention and Perceptual Processing","The effect of bimodal divided attention on inhibition of return with audiovisual targets","Abstract: Inhibition of return (IOR) has been greatly explored in the visual or auditory modality. Investigations on spatial IOR even have extended to the cross-modal link between visual and auditory information processing. The present study examined the generation and variation of IOR effects when targets from the visual and auditory modalities were presented simultaneously (audiovisual targets). In addition, it explored the effect of bimodal divided attention on IOR with audiovisual targets by directing the attention to different modality to form two conditions of attention.
The present study consisted of 3 experiments. In these experiments, we mainly manipulated the target modalities (including visual, auditory, and audiovisual modalities) and cue validities (including cued, neutral, uncued). Thirty-seven college students in Liaoning province were recruited in Exp. 1. The visual (V) target was white horizontal square wave grating (4° × 4°; the spatial frequency was 1 cycle/degree), the auditory (A) target (duration of 100 ms) was a 1000 Hz sinusoidal tone presented by the speakers. The audiovisual (AV) target was composed by the simultaneous presentation of both the visual and the auditory stimuli. During the experiment the fixation stimulus was presented for 800~1000 ms in the center of the monitor. Following the fixation stimulus, uninformative exogenous visual spatial cues were presented between 400~600 ms prior to the onset of targets for 100 ms at the left or right location. Then, the probability of the target (A, V, or AV) appeared for 100 ms in the center was 0.6 (No-go trials), the probability of the target may occur on left or right location was 0.2 (Go trials). The participants were instructed to pay attention to both V and A modalities, then respond to the target stimulus in the left or right location by pressing the response button as quickly and accurately as possible. Thirty-two college students were recruited in Exp. 2. The auditory stimuli were unattended and presented peripherally. Thirty-nine college students were recruited in Exp. 3. The auditory stimuli were unattended and presented centrally, the others were identical to that in Exp. 2.
Based on the results of accuracy (ACC), it can be seen that the overall ACC was very high in Exp. 1. The mean ACC of AV targets was significantly higher than to either V or A targets. According to the results of reaction times (RTs), the mean RT of AV targets were significantly faster than to either V or A targets as expected, indicating the appearance of the bimodal advancement effect. For V targets, the RTs in the cued condition were slower than those in the uncued condition, demonstrated a typical IOR effect. There weren’t IOR effect elicited by AV targets when paying attention to both V and A modalities (Exp. 1). From the results of the relative amount of multisensory response enhancement (rMRE), we found a larger rMRE in the cued condition than that in the uncued condition. In Exp. 2 and Exp. 3, we found the comparable IOR with V and AV targets when the simultaneous auditory stimuli were unattended and presented peripherally or centrally. In addition, we found the comparable rMRE with V and AV targets when the simultaneous auditory stimuli were unattended and presented peripherally or centrally.
These results suggested that the IOR effect elicited by AV targets was reduced when paying attention to multiple modalities. However, when auditory stimuli were unattended, there was no difference between the visual and audiovisual IOR effects. Based on the aforementioned findings, it indicated that bimodal divided attention can influence IOR with audiovisual targets.
Key words: bimodal divided attention, modality-specific selective attention, inhibition of return, audiovisual target, cue-target paradigm",2020,"China"
9,0.990091289147434,"Visual Attention and Perceptual Processing","The effects of attentional control setting and types of cues on attentional capture","Abstract: The degree to which involuntary allocation of attention is influenced by top-down set has been a topic of debate during the last 20 years. According to contingent attentional capture theory, the initial allocation of attention is conditioned on top-down attentional control settings (ACSs), such that stimuli that do not match those settings will not elicit an involuntary attention shift. According to attentional disengagement account, in contrast, attention is always initially allocated to salient stimuli, and the effects of ACSs simply reflect the speed at which attention is disengaged from an irrelevant stimulus. We proposed that attentional capture effect of unmatched cue depends on the strength of ACS. When ACS is weaker, unmatched cue tends to capture attention, but when ACS is strong enough, it tends to be suppressed. The mechanism of the attentional capture was also explored. In addition, two types of exogenous cues (color singleton cue and onset cue) with the same task (or ACS) were compared; whether onset cue and color singleton cue might be modulated differently by ACS was also investigated. The present study was designed to explore the mechanisms involved in attentional capture phenomenon in the spatial-precuing paradigm. In Experiment 1, each participant looked for the color singleton target or onset target throughout the entire block. We supposed such a task involved a weaker ACS. In Experiment 2, each participant looked for a red or white feature target, which forced the participants to maintain a strong ACS level. In Experiment 3, go/no-go paradigm was used to make participant set up a stronger ACS. Red and white feature targets presented changed unpredictably on a trial-by-trial basis; participants were required to respond to red feature targets and suppress their response to white feature target. In all experiments, a spatially non-predictive color singleton cue or onset cue would appear before the display of the targets; the probabilities of the presence of these two types of cues were equal. The cue at the predicted target location was at a chance level; there were two types of cue–target location: valid (the target appeared at the cued location); invalid (the target appeared at an uncued location). In Experiment 1 and 2, cue-to-target stimulus onset asynchrony (SOA) was set at 150 ms. In order to better reveal the underlying mechanism of attentional capture, SOAs were set at 150 ms and 600 ms in Experiment 3 to explore how the effect of capture changed with time. Our results showed that in Experiment 1, in the color singleton searching task, both matched color singleton cues and unmatched onset cues could capture attention and that the magnitude of capture effects of matched color singleton cues was larger than that of onset cues. In the onset searching task, only matched onset cues could capture attention; color singleton cues could not capture attention. In Experiment 2, it was shown that both matched color singleton cues and onset cues could capture attention. However, when unmatched color singleton cues were suppressed, unmatched onset cues could not capture attention. In Experiment 3, go and matched color singleton cues could capture attention, but the magnitude of capture effects under longer SOAs was smaller than that under shorter SOAs. When no-go and unmatched onset cues were suppressed, the magnitude of suppression effect was not significant under shorter SOAs, but was significant under longer SOAs. The present findings demonstrated that (1) ACS operated through disengagement of attention from featured locations that did not match ACS and suppressing the location afterwards, which supported attentional disengagement account, (2) The overall pattern of results showed that the mechanisms for attention capture for the onset cue and color singleton cues were the same. However, But in comparison with color singleton cues, unmatched onset cues can capture attention more easily, and were more difficult to be suppressed in the same search task.
Key words: attentional capture, attentional control set, contingent capture account, search mode, attentional disengagement account",2016,"China"
9,0.988861967578693,"Visual Attention and Perceptual Processing","Effect of inhibition of return on audiovisual cross-modal correspondence","Abstract: Different dimensions of visual and auditory stimuli can map to each other to influence human behavioral responses, a phenomenon known as audiovisual cross-modal correspondence. A common audiovisual cross- modal correspondence is between auditory tones and visual spatial locations, with individuals tending to map high-pitched sounds to high spatial location and low-pitched sounds to low spatial location. When a high-pitch sound is accompanied or preceded by a visual stimulus, the participants respond faster to visual stimuli presented in the high spatial location than to visual stimuli presented in the low spatial location, and vice versa. Researchers have different views on the level at which audiovisual cross-modal correspondence occurs. Some argue that audiovisual cross-modal correspondence occurs at the perceptual level, increasing the perceptual saliency of the stimulus, while others argue that audiovisual cross-modal correspondence occurs at a later semantic or decision level. As inhibition of return (IOR) in the attentional system can affect human perception, this study used a cue-target paradigm to explore the interaction between IOR and audiovisual cross-modal correspondence to elucidate the occurrence level and mechanism of audiovisual cross-modal correspondence. Audiovisual cross-modal correspondence between auditory tones and visual spatial locations was expected to occur at the perceptual level and therefore would be subject to the IOR effect occurring at the same processing level.
The present study consisted of 3 experiments. Experiment 1 had a 2 × 2 within-subjects design; we manipulated the spatial cue validity (valid cue vs. invalid cue) and audiovisual cross-modal correspondence (congruent vs. incongruent). During the experiment, a fixation point was first presented in the middle of the screen for 750 ms. The box above or below the fixation point was then bolded for 50 ms, but this cue was not predictive of the spatial location of the target. After a time interval of 250 ms, a fixation point was presented in bold as a central cue. A central cue is commonly used in spatial IOR research, as it facilitates stable occurrence of IOR. The central cue was presented for 50 ms, and then the auditory stimulus (either high or low pitch) was presented for 50 ms. After a 200-ms interval, the visual target was presented for 100 ms in the box above or below the fixation point. The participants were instructed to perform a detection task for the presence of a visual target. The experimental design and procedure of Experiment 2 were identical to those of Experiment 1, except that the sound presented before the visual target was a single tone that was present or absent. Experiment 3 had a 2 × 2 × 2 within-subjects design. Experiment 3 added a factor to Experiment 1, namely, stimulus onset asynchrony (SOA) between the cue and the target (600 ms vs. 1300 ms).
In all three experiments, the overall accuracy (ACC) was very high; thus, no further statistical analysis was conducted for the ACC. In terms of reaction time (RT), the results of Experiment 1 showed that both spatial IOR and audiovisual cross-modal correspondence occurred. Importantly, there was an interaction between spatial cue validity and audiovisual cross-modal correspondence. Specifically, when the cue was valid, audiovisual cross-modal correspondence occurred, and when the cue was invalid, there was no audiovisual cross-modal correspondence. The results of Experiment 2 showed that the interaction between cue validity and sound presentation was not significant, and there was no evidence that IOR influenced the sound-induced facilitation effect. The results of Experiment 3 showed that the interaction among spatial cue validity, cross-modal correspondence congruency, and SOA was significant. Specifically, at an SOA of 600 ms, the interaction between spatial cue validity and cross-modal correspondence congruency was significant. When the cue was valid, audiovisual cross-modal correspondence occurred, and when the cue was invalid, there was no audiovisual cross-modal correspondence. At an SOA of 1300 ms, the interaction between cue validity and cross-modal correspondence congruency was not significant, and cross-modal correspondence occurred in both valid-cue and invalid-cue conditions. The results of the analysis of the IOR effect showed that the IOR effect under the 600-ms SOA condition (22 ms) was significantly larger than that under the 1300-ms SOA condition (16 ms). As the SOA increased, the IOR effect size decreased.
In conclusion, the present results suggested that the IOR effect, occurring at the perceptual level, moderated audiovisual cross-modal correspondence. When the IOR effect occurred, audiovisual cross-modal correspondence occurred in the cued location, but not in the non-cued location. The alerting effect induced by the sound did not interact with IOR. With the weakening of the IOR effect, the audiovisual cross-modal correspondence in the cued location decreased, and the moderating effect of the IOR effect on audiovisual cross-modal correspondence weakened. The present results support that the audiovisual cross-modal correspondence between auditory tones and visual spatial locations occurs at the perceptual level, and the occurrence of audiovisual cross-modal correspondence conforms to the principle of inverse effectiveness.
Key words: audiovisual cross-modal correspondence, inhibition of return, cue-target paradigm, alerting effect",2023,"China"
9,0.987622364645631,"Visual Attention and Perceptual Processing","Effect of endogenous spatial attention on sound-induced flash illusion","Abstract: Sound-induced flash illusion is a typical auditory dominance phenomenon. This illusion can be divided as fission illusion (when a single brief visual flash is accompanied by two auditory beeps and participants report they perceived two flashes) and the fusion illusion (where a double flash is accompanied by a single auditory beep and participants report they perceived a single flash). Compared with fusion illusion, the effect size of fission illusion is larger and stronger. Prior studiesfound that endogenous attention couldinteract with multisensory integration. Furthermore, adirect evidence support that modal-based endogenous attention (selective attention vs. divided attention) influenced on sound-induced flash illusion, spatially for fission illusion. However, the relationship between endogenous spatial attention and sound-induced flash illusion is still uncertain. In addition, visual field is an important factor in visual processing, because there is a significant difference between upper and lower visual field in some tasks. Therefore, in the present study, we focused on the effect of endogenous spatial attention and visual field on sound-induced flash illusion. In experiment 1, we used a 2 (endogenous spatial attention: selective attention vs. divided attention) × 2(visual field: upper vs. lower) factorial design, and the factor of endogenous spatial attention was manipulated between blocks. The task for participants was to judge the number of flash that occurred in a certain place or any place. However, in experiment 1, even if the attention was manipulated by instruction, the flash would occur in upper or lower visual field randomly, so whether the uncertainty of the place that the flash occurredwas another influential factor in the paradigm? To exclude this possibility, we added an arrow, which could indicate the place that the flash would occur before the flash appearance in experiment 2. So experiment 2 was also a 2(arrow validity: valid vs. invalid) × 2(visual field: upper vs. lower) factorial design. The valid arrow directed upper or lower visual field in a trial, and invalid arrow directed upper and lower visual field at the same time. Moreover, all trials presented randomly. From the results of accuracy (ACC) in experiment 1, we found that fission illusion was more robust than fusion illusion, and endogenous spatial attention and visual field did not influence sound-induced flash illusion. However, they could contribute together to this illusion. Specifically, when attentiondivided, the illusion was larger in upper visual field than in lower visual field. Nevertheless, under selective attention condition, there was no difference between upper and lower field.In addition, the ACC of experiment 2 indicated the illusion influenced by visual field rather than endogenous spatial attention. Moreover, there was no significant interaction between endogenous spatial attention and visual field. In other words, the addition of the informative arrow contributed to the upper-lower asymmetry effect, and weakened the interaction between endogenous spatial attention and visual field. Taking the results of experiment 1 and 2 together, we suggest that the fission illusion is independent on endogenous spatial attention and visual field, but influenced by coefficient of the two factors when there is no arrow, which can indicate the place that flash occurs. However, the arrow can increase the upper visual field advantage in fission illusion, and decrease the interaction between endogenous spatial attention and visual field. Key words: endogenous spatial attention, auditory dominance, sound-induced flash illusion, visual field",2018,"China"
9,0.985576958141161,"Visual Attention and Perceptual Processing","The impact of visual and auditory stimulus salience on visual dominance effect","Abstract: In our daily life, we often receive stimuli from different modalities. Multi-sensory stimuli can generally enhance our processing of information compared with unimodal stimuli. During the processing of sensory information from different modalities, the processing advantage of visual modality over other sensory modalities is called Visual dominance effect. In the past decades such inter-sensory bias among different modalities has been explored extensively. Directed attention hypothesis believes that attention plays an important role in the visual dominance effect, which appears only when attention is focused on the visual modality. Previous studies have found that visual dominance effect could be modulated by endogenous attention or exogenous attention, and most empirical literature have focused on the impact of endogenous attention upon the visual dominance effect or Colavita effect. In the present study, we investigated the influence of bottom-up attention on the visual dominance effect. Specifically, we were interested in whether the salience of visual or auditory stimuli had an impact on the visual dominance effect. By adopting a spatial task-switching paradigm, a unimodal cue (visual or auditory) was presented before the bimodal targets, in which visual and auditory targets were presented simultaneously. On each trial, visual and auditory targets were presented either in left or right side from the center of the screen, which could be either congruent or incongruent. Participants were required to judge the spatial position of targets according to the initial cue. Participants usually respond faster in congruent trials, which is referred to Cross-modal spatial congruence effects. In Experiment 1, we used the salient auditory stimuli to explore whether the salience of auditory stimuli affected the visual dominance effect. The results of Experiment 1 showed that shorter reaction times (RTs) and higher accuracy rates (ACCs) for visual targets than those for auditory targets, and reaction times were faster when the auditory-visual targets were spatially congruent than when the spatial locations of auditory and visual targets were incongruent. For visual targets, the RT differences between congruent and incongruent trials was smaller than that for auditory targets. Furthermore,the visual dominance effect decreased on the condition of salient auditory stimuli. In Experiment 2, visual stimuli of low salience were used to further investigate the change of visual dominance effect. Consistent with the results in Experiment 1, spatial congruence effect was more significant for auditory targets than for visual targets in Experiment 2 and visual dominance effect decreased on the low salient visual condition. Moreover, robust visual dominance effect was observed in both Experiment 1 and 2. In summary, these results indicate that the salience of auditory and visual stimuli could modulate the size of visual dominance effect, although the visual dominant effect is robust. Our results support that exogenous attention of stimuli impacts on the sensory dominance effect. Moreover, visual dominance effect cannot be fully explained by adaptive attentional mechanism, which could be explained by Biased competition hypothesis in the cross-modal interaction. In the process of audio-visual interaction, visual modality has processing advantages over other modalities. Visual stimuli are more salient and tend to attract our attention in purely bottom-up ways, while the processing of auditory stimuli is inhibited. Key words: visual dominance effect, stimulus salience, bottom-up attention, cross-modal interaction",2022,"China"
9,0.98557100976118,"Visual Attention and Perceptual Processing","The Effects of modal-based endogenous attention on sound-induced flash illusion","Abstract: The sound-induced flash illusion (SIFI) is an auditory-dominant phenomenon in multisensory integration in which the perception of brief visual flashes may be qualitatively altered by concurrent brief sounds. It has been well documented how attention modulates this illusion. It remains unknown, however, how modal-based endogenous attention interferes with the SIFI. In the present study, we adopted the classical paradigm of the SIFI and directed the endogenous attention to the visual modal or the auditory modal to investigate the effect of modal-based endogenous attention on SIFI.
Experiment 1 asked the participants to conduct the classical task of the SIFI as the baseline. In experiment 2, the ratio of the visual modal, the auditory modal, and the audio-visual modal was 3:1:1; that is, the endogenous attention was directed to the visual modal. In experiment 3, the ratio of the visual modal, auditory modal and audio-visual modal was 1:3:1; that is, the endogenous attention was directed to the auditory modal. In the present study, we asked the participants to judge the number of flashes, and we focused mainly on the occurrence of fission illusions (when a single visual flash is accompanied by two auditory bleeps and is perceived incorrectly as two flashes) and fusion illusions (when two visual flashes are accompanied by a single bleep and are perceived incorrectly as a single flash). The hypothesis was that directing endogenous attention to the visual or auditory modal could affect the auditory dominance.
A repeated measures ANOVA was analyzed for fission and fusion illusions separately, and the results showed that there were significant differences among the three experiments, F (1, 2) = 5.11, p < 0.01, η 2= 0.23. The occurrence of fission illusions was decreased when endogenous attention was directed to the visual modal (50%) and was increased when endogenous attention was directed to the auditory modal (71%). However, regardless of whether endogenous attention was directed to the auditory or visual modal, fusion illusion was not affected by attention (ps > 0.05). In addition, we also pooled the response counts across all of the participants and for both fission and fusion stimuli. The results showed that the odds ratio for fission was greater than that for fusion, and there was a difference among the three experiments for fission (17.5 vs. 9 vs. 21.95), and no effect for fusion (4.95 vs. 3.15 vs. 4.13).
The results indicated that modal-based endogenous attention can affect the occurrence of fission illusions but does not affect the occurrence of fusion illusions. The present study provides insight into the top-down factors that can modulate sound-induced flash illusions.
Key words: endogenous attention, auditory dominance, sound-induced flash illusion, visual and auditory modals",2018,"China"
9,0.984954132913765,"Visual Attention and Perceptual Processing","Effects of endogenous spatial attention and exogenous spatial attention on multisensory integration","Abstract: Attention effect has been greatly explored in multisensory integration. Previous studies found that endogenous spatial attention enhanced multisensory integration, while exogenous spatial attention decreased multisensory integration. However, there is no research integrates two kinds of spatial attention into the multisensory integration. In present study, we used endogenous-exogenous spatial cue target paradigm to investigate the effect of endogenous spatial attention and exogenous spatial attention on multisensory integration.
The present study consisted of 2 experiments. In these experiments, we mainly manipulated the endogenous cue validities (including cued, uncued), exogenous cue validities (including cued, uncued) and target modalities (including visual, auditory, and audiovisual modalities). Thirty-six students in Liaoning Normal University were recruited in Exp. 1. The visual (V) target was a white pentagonal asterisk block (2°×2°). The auditory (A) target was a 1 600 Hz sinusoidal tone presented by speakers. The audiovisual (AV) target was composed by the simultaneous presentation of both the visual and the auditory stimuli. At the beginning of each trial, the fixation stimulus was presented for 600~800 ms in the center of the monitor. Following the fixation stimulus, the endogenous cue was presented for 200 ms, which could predict (80%) the location of the target. Then a visual white square served as a exogenous cue was presented for 200 ms at the left or right location randomly. Before the target that appeared for 100 ms, the inter stimulus interval (ISI) lasted for 150 ms. The target (A, V, or AV) randomly appeared for 100 ms in the left or right locations. At last, the fixation stimuli appeared for 1000 ms to wait for the correspondence responses to targets. During the experiment, the participants were asked to locate targets by pressing buttons (F/J) as quickly and accurately as possible. Thirty-six college students were recruited in Exp. 2. In Exp. 2, visual stimuli included checkerboard squares (3.2°×3.2°) with gray (RGB: 147, 149, 152) in the middle and black (RGB: 0, 0, 0) in the middle; auditory stimuli included high-frequency sinusoidal tone (1400) and low-frequency sinusoidal tone (714). The visual target was one of the above two visual stimuli, and the auditory target was one of the above two auditory stimuli. The pairings of two single channel stimuli constituted audiovisual target. The Exp. 2 consisted of four audiovisual targets. Each set of audiovisual targets were balanced among the subjects.
The results showed that the responses to AV targets were faster than V or A targets, indicating the appearance of the bimodal advancement effect in both experiments. In addition, we found exogenous spatial attention’s race model (probability difference) showed significant smaller at cued compared to uncued condition in both experiments, while the endogenous spatial attention reduced the extent to which the exogenous spatial attention weakened the effect of multisensory integration in Exp.2, but not in Exp. 1. From the results of the relative amount of multisensory response enhancement (rMRE), In Exp. 1, the effects of endogenous spatial attention and exogenous spatial attention on multisensory integration were marginal significant. In Exp. 2, the two kinds of spatial attention had significant interaction with multisensory integration.
In summary, exogenous spatial attention decreased multisensory integration in both experiments. Endogenous spatial attention is involved in multisensory integration and has an impact on exogenous spatial attention in Exp. 2. The effects of endogenous spatial attention and exogenous spatial attention on multisensory integration in an interactive manner.
Key words: endogenous spatial attention, exogenous spatial attention, multisensory integration, endogenous- exogenous spatial cue target paradigm, task difficulty",2021,"China"
9,0.983308695884476,"Visual Attention and Perceptual Processing","The impact of temporal and spatial consistency of audiovisual stimuli on Pip-and-Pop effect","Abstract: Previous studies usually used the dynamic visual search paradigm to explore the Pip-and-Pop effect, which suggests that the Pip-and-Pop effect is influenced by multiple factors. But the impact of temporal and spatial consistency of audiovisual stimuli on the Pip-and-Pop effect is still controversial. In the present study, we applied the eye movement technology to the dynamic visual search paradigm to systematically investigate the impact of temporal and spatial consistency of audiovisual stimuli on the Pip-and-Pop effect. Based on the results of previous studies, we expected that the spatial and temporal consistency of audiovisual modulated the Pip-and-Pop effect. The more consistent the spatial location of audiovisual stimuli are, the greater the Pip-and-Pop effect will be. The more consistent the temporal audiovisual stimuli are, the greater the Pip-and-Pop effect will be.
Experiment 1 was a 3 (set sizes: 36, 48, 60) × 4 (spatial consistency conditions: ipsilateral, contralateral, bilateral, no sound) within-subjects design, recruited 24 participants (5 males; age range: 19~28 years; mean age: 22.5 ± 2.3 years). The visual search displays consisted of 24, 36, or 48 red (13.9 cd/m2) or green (46.4 cd/m2) line segments (0.57°×0.17°) on a black (0.4 cd/m2) background. The auditory stimulus was 1000 Hz pure tone (65 dB, 60 ms, including 5 ms fade-in and 5 ms fade-out time), presented through speakers on the left and right sides behind the screen. Each trial started with a drift calibration point. The drift calibration point would not disappear until the participant gazed upon this point. This was followed by a central fixation point of 1000ms, and finally a search screen. The participants were required to find the target line segment and judge whether the target line segment was vertical or horizontal by pressing the key (Z key or M key) as quickly and accurately as possible. Experiment 2 was a 2 (set sizes: 36, 60) × 6 (temporal consistency conditions: -200 ms, -100 ms, 0 ms, 100 ms, 200 ms, no sound) within-subjects design, recruited 27 participants (5 males; age range: 18~25 years; mean age: 20.7 ± 2.4 years). These temporal consistency conditions represent the tone sounded before (-200, -100 ms), simultaneous with (0 ms), or after (100, 200 ms) the visual target event. The tone could also be absent (no sound). The experimental materials and procedures of Experiment 2 were identical to those in Experiment1.
Regarding the results in Experiment 1, compared with the baseline condition (no sound), the search response time was the shortest under the condition of ipsilateral, the mean fixation number was the least, and the mean saccade amplitude was the smallest, indicating that the search efficiency was the highest in the ipsilateral condition, the Pip-and-Pop effect was the largest in the ipsilateral condition. The bilateral condition was the second. The contralateral condition showed no significant difference in the above indicators compared with the no sound condition, indicating that no Pip-and-Pop effect was found in the contralateral condition. The results showed that the more consistent the spatial location of audiovisual stimuli were, the greater the Pip-and-Pop effect was. In Experiment 2, compared with the no sound condition, we found that the response time of the search was significantly shorter, the mean fixation number in search decreased, the mean saccade amplitude increased, and the mean fixation duration became longer under the conditions of 0 ms, -100 ms and 100 ms. Compared with the no sound condition, conditions -200 ms and 200 ms showed no significant difference in the above indicators. This indicated that the conditions of 0 ms, -100 ms and 100 ms produced the Pip-and-Pop effect, and the Pip-and-Pop effect was the largest under the condition of 0ms, while the Pip-and-Pop effect did not find under the condition of -200 ms and 200 ms. The results showed that the more consistent the temporal audiovisual stimuli were, the greater the Pip-and-Pop effect was.
In summary, the results showed that the more consistent the audiovisual stimuli were in space and time, the larger the Pip-and-Pop effect was. Therefore, the findings in the present study suggest that the temporal and spatial consistency of audiovisual stimuli modulates the Pip-and-Pop effect. The results provide evidence that the reason for the Pip-and-Pop effect is multisensory integration.
Key words: Pip-and-Pop effect, audiovisual spatial consistency, audiovisual temporal consistency, dynamic visual search, eye movement technique",2022,"China"
