"topic","gamma","docCNYear","TopicLabel","Title","Abstract...Key.Words"
9,0.995135135135135,2016,"Psychometric Measurement and Modeling Methods","The polytomously scored cognitive diagnosis computerized adaptive testing","Abstract: Cognitive diagnostic computerized adaptive testing (CD-CAT) purports to combine the strengths of both CAT and cognitive diagnosis. Currently, most CD-CAT researches focus on the dichotomous data. However there are large polytomous data in educational and psychological tests in practice. This paper proposed a new CD-CAT procedure with polytomous score, called as psCD-CAT. The paper focused on two facets: one was to develop the item selection algorithm, parameter estimation, the polytomous cognitive diagnostic model and terminal rules for psCD-CAT; the other one was to discuss the classification accuracy and item usage in psCD-CAT. Monte Carlo simulation was conducted here. Two experimental conditions were simulated: the fixed test length CAT (10, 15 and 20 items respectively) and the variable test length CAT (the post probability of knowledge state was set to 0.75,0.80 and 0.85 respectively). Simulation studies showed: The classification accuracy, test security and test efficiency under psCD-CAT were all acceptable and reasonable. Whenever under fixed or variable length conditions, PS-PWKL and PS-HKL item selection strategies had high classification accuracy, test security and test efficiency. However, PS-KL item selection strategy had low classification accuracy under fixed variable length conditions and had low test security and test efficiency under variable length conditions. Contract to the random item selection, PS-PWKL and PS-HKL algorithm should be improved to control the item exposure. In conclusion, the proposed psCD-CAT by this paper had overcame the shortcomings stemmed from dichotomously scored CD-CAT, thus they might expect a good prospect and application. And it provided a kind of new methods and techniques in cognitive diagnosis, which might extended the applicable area.
Key words: cognitive diagnosis, CD-CAT, polytomously scored, P-DINA model, GP-DINA model"
9,0.994617563739377,2018,"Psychometric Measurement and Modeling Methods","The Interval Estimation Three Methods of Attribute－level Classification Consistency in Cognitive Diagnostic Assessment","Abstract: As is well known, point estimate contains limited information about a population parameter and could not give how far it could be from the population parameter. The confidence interval of the parameter could provide more information about the precision of estimated parameters. In evaluating the quality of a test, the confidence interval of composite reliability has received more and more attention in recent years. However, there is no research on the estimation of the reliability interval of the cognitive diagnostic assessment. The researchers often only report the reliability point estimation, and no one is concerned about the confidence interval in the report. It is far from enough to report the reliability of the cognitive diagnostic assessment. The confidence interval of reliability in cognitive diagnostic assessment should be taken into account. We can estimate error range from the confidence interval. This study compares three reliability interval estimation methods of the cognitive diagnostic assessment based on DINA model and attribute-level classification consistency (Wang, et al., 2015). There are three approaches to estimate the confidence interval of the cognitive diagnostic assessment: Bootstrap method, Parallel test method, and Parallel test pairing method. Each of the three approaches produces the standard error, average and confidence interval about attribute-level classification consistency reliability. These factors were considered in the simulation design: (a) the number of test attributes(k=5, and 7); (b) the number of test items (5 attributes is t=15, and 31; 7 attributes is t=21, and 42); (c) the quality of test items [U(0.05,0.25), and U(0.25,0.45)]; (d) the number of sample size (n=500, 1000 and 1500); (e)the method for calculating the confidence intervals of attribute-level classification consistency reliability (Bootstrap, parallel test method, and parallel test pairing method). Totally, 72 treatment conditions were generated in terms of the above 5-factor simulation design (i.e., 72=2×3×2×2×3). The simulation results indicated: (1) Whether tests contain 5 or 7 attributes of the independent attribute hierarchical relationship, the standard error and reliability interval which are obtained by three interval estimation methods estimated (Bootstrap method, parallel test method and parallel test matching method) are all affected by the quality of test, sample size or test length. With the increase of the number of test items and subjects, the standard error and the length of confidence interval tend to decrease. As the quality of the subject decreases, the standard error and the length of confidence interval increase; (2) Whether tests contain 5 or 7 attributes of the independent attribute hierarchical relationship, the average of the reliability estimating by three interval estimation methods is affected by the quality of test, sample size or test length. With the increase of the amount of test, the average of the reliability shows a larger increase. With the increase of the number of subjects, the change of the average of the reliability is small; as the quality of the subject declines, the average of the reliability shows a larger decline; (3) The parallel test method and the Bootstrap method are close to the standard errors and confidence intervals estimated when test length and sample size is small. However, with the increase of the number of the subjects, the estimation accuracy of the Bootstrap method is improved rapidly. When a large amount of test items and the number of subjects was large, the result was basically close to the parallel test matching method. Bootstrap method requires the least time, parallel test matching method in practice is difficult to achieve. Therefore, recommended Bootstrap method when estimate the confidence interval of cognitive diagnosis. Key words: Key words: attribute-level classification consistency, interval estimation, bootstrap method, parallel test method, parallel test pairing method"
9,0.994362017804154,2022,"Psychometric Measurement and Modeling Methods","Investigating the Acceptable Noninvariance Rate of Alignment – A Monte Carlo Simulation Study","Abstract: Traditional multiple-group confirmatory factor analysis (multiple-group CFA) is usually criticized for having a too restrictive model assumption, namely the exact scalar measurement invariance. A new multiple-group analysis methodology, alignment, evaluates approximate measurement invariance of the model parameters and, more importantly, permits factor mean comparisons without imposing scalar invariance which is usually required in multiple-group CFA. Previous simulation studies – of Asparouhov and Muthén, as well as of Flake and McCoach – chose specific noninvariance rates only to justify the performance of alignment under certain specific conditions. In contrast, this current simulation study aimed to investigate the noninvariance rate ranges of alignment more broadly in both one-factor and three-factor models. By gradually increasing or decreasing the noninvariant model parameters, the results show that the acceptable noninvariance rate of alignment in one-factor models can attain 100% when the average group size is large enough and the identification option is fixed alignment. Meanwhile, in three-factor models, the acceptable noninvariance rate of alignment ranges from 20% to 30%. Alignment is able to obtain accurate parameter estimates when the magnitude of noninvariance is large and when there are three groups involved with either 10% noninvariant intercepts + 20% noninvariant factor loadings, or 17% noninvariant intercepts + 10% noninvariant factor loadings. However, when there are 20% noninvariant intercepts + 10% noninvariant factor loadings, the results fail to meet the four standards of accurate parameter estimation as proposed in this study. Therefore, in this condition, acceptable noninvariance rate of alignment ranges from 27% to 30% (i.e., 17% noninvariant intercepts + 10% noninvariant factor loadings to 10% noninvariant intercepts + 20% noninvariant factor loadings). Using the same procedure, we found that alignment obtains accurate parameter estimates when the magnitude of noninvariance is large and the amount of groups is nine, with 17% noninvariant intercepts + 10% noninvariant factor loadings. Thus, in this condition, the acceptable noninvariance rate is below 27% (i.e., 17% noninvariant intercepts + 10% noninvariant factor loadings). When the magnitude of noninvariance is large and the amount of groups is 15, using the same previous procedures, we found that the acceptable noninvariance rate is below 27% (17% noninvariant intercepts + 10% noninvariant factor loadings). When the magnitude of noninvariance is large and the amount of groups is 30, the acceptable noninvariance rate is below 20% (10% noninvariant intercepts + 10% noninvariant factor loadings). In three-factor models, when the magnitude of noninvariance is small and there are three groups, by once again using the same procedures, we concluded that the acceptable noninvariance rate is below 23% (13% noninvariant intercepts + 10% noninvariant factor loadings). When the magnitude of noninvariance is small and there are nine groups, we conclude that the acceptable noninvariance rate is below 20% (10% noninvariant intercepts + 10% noninvariant factor loadings). When the magnitude of noninvariance is small and the amount of groups is 15, the acceptable noninvariance rate is also below 20% (10% noninvariant intercepts + 10% noninvariant factor loadings). When the magnitude of noninvariance is small and there are 30 groups, the acceptable noninvariance rate is below 20% (10% noninvariant intercepts + 10% noninvariant factor loadings). In summary, within the noninvariance rate ranges of 20% to 30% in alignment three-factor models, the noninvariant parameters with a large magnitude of noninvariance demonstrate a clearer pattern of noninvariance and are more easily identified, signifying that alignment allows for more large noninvariant parameters. When the amount of groups decreases from 30, 15 or nine to three, alignment functions with more noninvariant parameters. Previous simulation studies on alignment have not investigated noninvariance rate ranges under different simulation conditions, instead only considering certain specific noninvariance rates. This current study, then, adds to the literature by investigating a broader range of noninvariance rate ranges. Key words: Monte Carlo simulation study, alignment, measurement invariance, noninvariance rate"
9,0.994328358208955,2019,"Psychometric Measurement and Modeling Methods","Comparison of Bifactor CAT Item Selection Criteria for Polytomous Items","Abstract: Bifactor model assumes that the test involves a general factor and multiple group factors. Numerous analyses on the structures of psychological trait measurement, school education survey, medical survey, and diagnostic testing have shown that the bifactor model could well represent the construct structures of the tests, surveys, or scales, and it has shown better model-data fit than other competing models (e.g. unidimensional, higher-order, and correlation models). when the abilities are assumed to be orthogonal in the bifactor model, the bifactor dimension reduction method has proved to be can reduces the multidimensional integration to multiple 2-dimensional integreations, which greatly simplifies the computation of parameter estimation (Gibbons & Hedeker, 1992; Gibbons, et al., 2007). The bifactor CAT has proved to be a practical approach that could substantialy reduce the burden of respondents while increasing testing efficiency (Gibbons, et al., 2007). However, the number of dimensions in mutidimensional CAT usually becomes an obstacle to the application of many famous item selection method, especially for the polytomous items. Specially, this study focus on the formula of information matrix forpolytomous items and how to simplify the computation of item selection method using the dimension reduction method. First, the Fisher information for bifactor grade response model was derived; then, the dimension reduction method was applied to the computation of item selection methods including the posterior weighted Fisher D-optimality method, the posterior weighted Kull-Leilber information method, the continuous entropy method, and the mutual information method; last, these methods were then compared with simulated data under three different bifactor pattern designs, using the original D-optimality method as the baseline. We conducted Monte Carlo simulation using an MATLAB program (R2010a) to wrote the CAT code and evaluate different item selection methods in terms of the correlation between real and estimated abilities, root mean squared error, absolute deviation, and Euclidean distance. The results showed that: (1) the information of the bifactor graded response model can be easily obtained and it is the generation of the information of the 2-parameter logistic model; (2) simulation results showed that for each item selection method, the correlation in high bifactor pattern is the highest, the root mean square and the absolute is lowest; (3) under the same simulation condition, the mutual information item selection method produced the highest average correlation of real ability and estimated ability, lowest root mean square, absolute bias and euclidean distance among all the item selection methods while the Posterior Kullback-Leibler method performed the worst according to these indice; (4) the PDO, CEM and DO methods produce very similar results when fixing the test condition; (5)the euclidean distance of all the methods from the begin to the end showed that their difference become significant when the test length is larger than 20 items. In conclusion, the derivation showed that dimension reduction method can be easily use to simplify the computation of item selection methods including PDO, PKL, CEM and MI. This method can simplify the multidimensional integration contain in each method to multiple 2-dimensional integreations. The simulation results further showed that when the between the discrimination parameters of the group factors and those of the general factor are smaller, estimates of the group factors become more accurate and vice versa for the estimates of the general factor. Under the same test, the CEM method performed the best in test precision while the PKL performed the worst and all other three methods performed similarly. Some problems like controlling the exposure rate, meeting the content constraint and item selection for mix-form test valued to be explore further. Key words: multidimensional item response theory, bifactor graded response model, computerized adaptive testing, item selection, measurement precision"
9,0.994025157232704,2022,"Psychometric Measurement and Modeling Methods","A Graded Response Extension of the Reparametrized Polytomous Attributes DINA Model","Abstract: Many cognitive diagnostic models (CDMs) have been developed in the last few decades, but almost all of them are only adaptive for dichotomous items and/or dichotomous attributes. To make the CDMs better applicable to the actual educational situation, researchers have developed several CDMs for polytomous scoring data and several CDMs for polytomous attributes, respectively. However, there is still a lack of models that can deal with polytomous attributes and polytomous scoring data simultaneously. To this end, a graded response extension of the reparametrized polytomous attributes DINA (GRPa-DINA) model was proposed in this study, which can be treated as a combination of the reparametrized polytomous attributes DINA model (Zhan, Bian, & Wang, 2016) and the polytomous-DINA model (Tu, Cai, Dai, & Ding, 2010). Model parameters in the GRPa-DINA can be estimated via the full Bayesian approach with the Markov chain Monte Carlo (MCMC) method. Firstly, an empirical example was conducted to emphasize the practical value of the proposed model. A math test for the linear equation with one unknown was used and refurbished from binary attributes to polytomous attributes. The data contains the responses of 255 participants to 25 mixed-scoring items, in which, items 1 to 18 are dichotomous, and items 19 to 25 are polytomous items with four categories. An empirical polytomous Q matrix was constructed by several experts. The GRPa-DINA was used to fit the data. The results indicated that (1) the proposed model can be used for empirical data analysis and can provide an estimate of polytomous attribute patterns at the individual level; (2) the overall quality of the test was good, but the slip parameter for some items is high, which may indicate that the current polytomous Q matrix either omits some required attributes or specifies some required attributes at a lower level. Secondly, two simulation studies were conducted to further explore the psychometric characteristics of the proposed model. In the simulation study 1, the polytomous Q matrix in the empirical example was still used, and the estimates of item parameters in the empirical example were treated as the true values of item parameters to generate data. Besides, the sample size in the simulation study 1 was also consistent with that in the empirical example. The results indicated that the recovery of item parameters is good; although the classification accuracy rate of polytomous attributes is low, it is in line with previous research results. One of the main reasons is that the employed polytomous Q matrix is incomplete because of the lack of a polytomous reachability matrix. In the simulation study 2, the performance of the proposed model in an ideal test condition was further explored. A complete polytomous Q matrix with 30 items and 4 attributes were constructed. Two factors were manipulated: the sample size of 500 and 1000, and the item quality of higher and lower. The results indicated that (1) all model parameters can be well recovered; (2) increasing sample size leads to better recovery of item parameters and increasing item quality leads to better recovery of attributes. Overall, the proposed model works well in empirical data analysis and simulation studies and also meets the need for simultaneously analyzing polytomous scoring data and polytomous attributes. However, to ensure the accuracy of model parameter estimation, more and higher quality items and a complete polytomous Q matrix are necessary. Key words: cognitive diagnosis, cognitive diagnostic assessment, polytomous attributes, polytomous scoring, DINA model"
9,0.993910256410256,2019,"Psychometric Measurement and Modeling Methods","The Ability Overestimation and Ability Underestimation of the Examinee under the Weighted-Score Logistic Model","Abstract: 　Under the weighted-score logistic model (WSLM), which is proposed by Jian, Dai, & Dai（2016）. On the basis of the item emphases of the polytomously scored item, the WSLM model adds the weighted-score parameters into the dichotomous logistic model. Because of the dichotomous model have five forms at least. Similarly, the weighted-Score Logistic model also have four forms, including the one-parameter weighted-Score Logistic model, the two-parameter weighted-Score Logistic model, the three-parameter weighted-Score Logistic model including c parameter, the three-parameter weighted-Score Logistic model including γ parameter, the four-parameter weighted-Score Logistic model. 　There are response disturbances such as random guessing, carelessness, transcription error in the educational tests. In the paper and pencil testes or computerized adaptive testing, the aberrant responses such as careless errors and lucky guesses would cause significant ability estimation biases in the past researches. Mislevy & Bock (1982) proposed the Biweight estimator, and made comparison between the Biweight estimator and maximum likelihood estimator. Results showed that the Biweight estimator could typically reduce Biases, thereby dispel measurement disturbances. And three-parameter Logistic IRT model and four parameter Logistic IRT model, Huber robust estimation, and the other methods have therefore been proposed to address the response disturbance, including random guessing, carelessness, etc.. 　The paper comparisons the four models to robustify ability estimates by an example of a test. The four models compared including two-parameter WSLM, three-parameter WSLM contains c parameter, three-parameter WSLM contains γ parameter, four-parameter WSLM. Second, three simulation studies in three test cases are presented respectively, with the aim of comparing four approaches, including 2PM-MLE, Biweight estimation, Huber estimation, 4PM-Robust estimation. The hypothetical test instrument contains 34 items, with difficulty thresholds b~ N(0,1), and log (a) ~ N(0,1). The 35th item with difficulty thresholds range from -4.0 to 4.0. The ability of the middle-ability examinee is estimated by the responses on the 34 items of the basic test under two-parameter logistic model, and the ability estimation is seen as the reference value for the other three models. 　Based on the two-parameter WSLM, the ability of the examinees will be overestimated when there exist guessing phenomenon on the difficult items; Meanwhile, the ability of the examinees will be underestimated when there exist sleeping phenomenon on the easy items. The three-parameter WSLM, which contains c parameter, the overestimation phenomenon would be rectified. However, the underestimation phenomenon still exists when the examinees miss the easy items. Secondly, The three-parameter WSLM, which contains γ parameter, the underestimation phenomenon would be rectified well when the examinees miss the easy items. But the overestimation phenomenon still exists when the examinees get the difficult items. Thirdly, the four-parameter WSLM, which contains c, γ parameter, the underestimation phenomenon would be rectified well when the examinees miss the easy items, and the overestimation phenomenon would also be rectified well when the low-ability examinees get the difficult items luckily. So, the examinee can get the ability robust estimation under the four-parameter WSLM when there exists response disturbances such as random guessing and carelessness error n the tests. Key words: weighted Logistic model, guessing phenomena, randon error phenomena, ability overestimated, ability underestimated"
9,0.993890675241158,2018,"Psychometric Measurement and Modeling Methods","Four New Item Selection Strategies Based on Attribute Balancing in CD-CAT","Abstract: Cognitive diagnostic assessment can reveal examinee’s knowledge state which is very important for remedial teaching, and computerized adaptive testing (CAT) is a new mode of testing which is more efficient than the traditional paper and pencil testing. As a combination of cognitive diagnostic and computerized adaptive testing, the cognitive diagnostic computerized adaptive testing (CD-CAT) have gained more and more attentions by educational institutions. Item selection strategies is a fundamental component of CD-CAT, most item selection strategies didn’t consider about balanced coverage of the attributes. As a matter of fact, attribute balancing can make toward adequate coverage of every attribute and improve pattern correct classification rate. The literature review revealed that Cheng(2010) studied the item selection strategies based on attribute balancing, and proposed the MMGDI method. The other existing item selection strategies based on attribute balancing was the MGCDI method, which combines modified MMGDI with CDI. The MMGDI method and the MGCDI method can only ensure that each cognitive attribute was measured by roughly similar numbers of items. This paper proposed four new item selection strategies based on attribute balancing in CD-CAT. The new item selection strategies were revised maximum global discrimination index method (RMGDI), revised maximum cognitive diagnosis index method (RMCDI), RMGDI based on standard error of attribute (SE-RMGDI), RMCDI based on standard error of attribute (SE-RMGCDI), respectively. The RMGDI method and the RMCDI method can ensure that each cognitive attribute was measured by roughly similar numbers of items, yet the SE-RMGDI method and the SE-RMCDI method can ensure that each cognitive attribute was measured with roughly similar measurement accuracy. Two monte carlo simulation studies were conducted to compared new item selection strategies with the MMGDI method and the MGCDI method. The simulation results showed that: (1) Under the fixed-length CD-CAT, all the new item selection strategies based on attribute balancing were better at pattern correct classification rate than the traditional MGCDI method except when the testing length was 12, and only RMGDI, SE-RMGDI and SE-RMCDI method performed better than the MGCDI method when testing length was 12. Compare with the traditional MMGDI method, the SE-RMGDI method and the SE-RMCDI method performed better in pattern correct classification rate when the testing length was longer than 5, instead the MMGDI method was the best item selection strategy when the testing length was shorter than 5. (2) the PCCR of the RMGDI method was higher than the existing item selection strategies based on attribute balancing under variable-length CD-CAT, the test efficiency and the comprehensive performance of four new item selection strategies were better than existing item selection strategies based on balanced attribute coverage under variable-length CD-CAT. (3) In general, the performance of SE-RMGDI method and SE-RMCDI method was the best among all selection strategies based on attribute balancing, and the SE-RMCDI method was more recommended when the length of the fixed-length CD-CAT was short or the requested precision of the variable-length CD-CAT was lenient, instead the SE-RMGDI method had a better performance when the fixed-length CD-CAT was longer or the variable-length CD-CAT requested more stringent precision. Key words: CD-CAT, attribute balancing, item selection strategies, generalized DINA model"
9,0.993790849673203,2024,"Psychometric Measurement and Modeling Methods","26: Evaluation of Item-Level Fit in Cognitive Diagnosis Model","Abstract: The goal of cognitive diagnosis model (CDM) is to classify participants into potential categories with different attribute patterns, which provide diagnostic information about whether the student has mastered a set of skills or attributes. Compared with single-dimensional item response models (e.g., item response models), CDM provides a more detailed assessment of the strengths and weaknesses of students. Although CDM was originally developed in the field of educational evaluation, it has now been used to evaluate other types of structures, such as psychological disorders and context-based ability assessment. As with any model-based evaluation, a key step in implementing the CDM is to check the model data fit, that is, the consistency between model predictions and observed data. Only when the model fits the data, the estimated model parameters can be reliably explained. Item fit is used to evaluate the fit of each item with the model, which helps to identify abnormal items. Deleting or modifying these items will improve the overall model data fit for the entire test.At present, some commonly used item fit statistics in IRT have been extended to CDM. However, there is no research system to compare the comprehensive performance of these item fit indicators in CDM. In this study, we compared the performance of χ2, G2, S-χ2, z(r), z(l), and Stone-Q1 in the CDM. This study investigated the Type I error rate and power of the above item fit statistics through a simulation study. The factors manipulated include sample size (N=500, 1000), generating model (DINA, DINO, and ACDM), fitting model (DINA, DINO, and ACDM), test length (30 and 60), test quality (high and low), and significance level (.01 and .05). The test examined five attributes. For high-quality and low-quality tests, the guess parameters and slipping parameters of the three generating models are randomly extracted from uniform distributions U(.05, .15) and U(.15, .25), respectively.The simulation results showed that, in terms of the Type I error, z(r) and z(l) performed best under all conditions. In terms of statistical test power, when the generating model was ACDM, z(r) and z(l) had the highest average power under all conditions. When the generating model was DINA or DINO, in the low-quality test, the power of χ2and G2 was higher; and in the high-quality test, z(r) had the highest power. In short, combining the performance of the Type I error and power, if the data fit A-CDM, z(r), and z(l)performed best; when the data fit the DINA or DINO model, in low-quality test, χ2, and G2 performed the best; however, in high-quality tests, the z(r) performed better among all methods.This study only investigated the condition that the number of attributes is 5, and the actual test may measure more attributes. Therefore, future research should focus on the influence of the number of attributes. Lastly, the person fit assessment is also an important step in the cognitive diagnostic test, which can help identify the abnormal responses of individual students. More studies on the person fit in cognitive diagnosis model are needed. Key words: CDM, item fit, Type I error rate, power"
9,0.993708609271523,2018,"Psychometric Measurement and Modeling Methods","An Item Discrimination Index and its Application in Cognitive Diagnostic Assessment on a Classification-Oriented View","Abstract: The existing studies suggested that item quality is closely relevant to the number of attributes required by an item, item parameters, and the prior distribution of attribute patterns in cognitive diagnostic assessment. Several studies focused on the design of Q-matrix and showed that items required only one attribute are important for classification. There are some works provided two basic set of item discrimination index to measure discriminatory power of an item. The first one is based on descriptive measures from classical test theory, such as the global item discrimination index, and the second index is based on information measures from item response theory, including cognitive diagnosis index (CDI), attribute discrimination index (ADI), modified CDI and ADI. Results showed a strong relationship between these indices and the average correct classi?cation rates of attributes. But their relationship to the indices may change as a function of the distribution of attributes. There lacks an item quality index as a measure of item’s correct classification rates of attributes. The purpose of this study was to propose an item discrimination index as a measure of correct classification rate of attributes based on Q-matrix, item parameters, and the distribution of attributes. Firstly, an attribute-specific item discrimination index, called item expected attribute matched rate (EAMR), was introduced. Secondly, a heuristic method was presented using EAMR for test construction. The first simulation study was conducted to evaluate the performance of EAMR under the deterministic input noisy “and” gate (DINA) model. Several factors were manipulated for five independent attributes in this study. Four levels of correlation between latent attributes, ρ=.00, ρ=.50, ρ=.75, and ρ=.95, were considered. Items were categorized into five groups according to the number of attributes measured by each item. Item discrimination power was set at three levels, high, medium, and low. High level meant relatively smaller guessing and slip parameters, which were randomly generated from a uniform distribution U(.05,.25). Medium-level and low-level item parameters were randomly drawn from uniform distributions U(.05, .40) and U(.25, .45). Next, 1000 items were simulated with the q-vector randomly selected from all possible attribute patterns measuring at least one attribute. Results showed that the new index performed well in that their values matched closely with the simulated correct classification rates of attributes across different simulation conditions. The second simulation study was conducted to examinee the effectiveness of the heuristic method for test construction. The test length was fixed to 50 and simulation conditions are similar as used in the first study. Results showed that the heuristic method based on the sum of EAMRs yielded comparable performance to the famous CDI. These indices can provide test developers with a useful tool to evaluate the quality of the diagnostic items. The attribute-specific item discrimination index will provide researchers and practitioners a way to select the most appropriate item and test that they want to measure with greater accuracy. It will be valuable to explore the applications and advantages of using the EAMR for developing item selection algorithm or termination rule in cognitive diagnostic computerized adaptive testing."
9,0.993470790378007,2021,"Psychometric Measurement and Modeling Methods","Item Selection Strategy Based on Gini index for Cognitive Diagnostic Computerized Adaptive Testing","Abstract: Gini index which describes the impurity of data has been widely used in decision tree algorithms. In this paper, A new selection strategy based on Gini index for cognitive diagnositic computerized adaptive testing is developed, it is expected to ensure high test efficiency and uniformity of item bank usage. Two simulation studies aimed to investigate the efficiency of the Gini compared with SHE, PWKL, MPWKL, GDI, KL, Random select stratgies considering a variety of factors, namely, cognitive diagnostic model, and test termination rule. The pattern measurement rates(PMR), , test overlap rate(TOE), test average comsumed time(TC), test average length(TL) and its standard deviation were calculated based on the termination rules to compare the efficiency of the item selection indices. In the first simulation search, the indexes were computed using fixed-test lengths 20 and variable length test as a stopping rule for GDINA, DINA, DINO, RRUM, ACDM, LLM models on five attributes. In the second simulation search, the indexes were computed as same as the first one but only for GDINA on eight attributes. Some conclusions are concluded. (1) The four selection strategies of Gini, SHE, MPWKL and GDI have high measurement accuracy and have a little change under different CDM, so they are not sensitive to the cognitive diagnostic model and can be applied to the item banks of different mixed CDM in the actual test.(2) Compared with the PMR of SHE, MPWKL and GDI, those of Gini has little difference, but the uniformity of item bank usage of Gini is better than the three of them. Overall, Gini is more conducive to both measurement accuracy and the uniformity of item bank usage. (3) PWKL under different CDM, the fluctuation range of PMR is big, PMR of the PWKL with DINA model is as high as PMR of the Gini, SHE, MPWKL and GDI strategies, but under other models, PMR of the PWKL dropped about 5%, therefore, in practice ,adopting PWKL strategies should take the test of Goodness for Fit, besides DINA model, it is not recommended PWKL strategy. However, the utilization index of PWKL strategy in item bank is the best among the five strategies. With the DINA model, the index of Gini and PWKL strategy in item bank are basically the same, but the selection speed of Gini in item bank is about 37% faster than that of PWKL strategy. Therefore, if the actual data conforms to the DINA model, it is suggested to use Gini strategy instead of PWKL strategy.(5) although the measurement accuracy of MPWKL strategy is very high, it takes too much time to select next item, and the usage of item bank is the most uneven. Therefore, it is not recommended to use in the actual test.(6) when the number of attributes increases to 8, the measurement accuracy of each selection strategy declines rapidly, especially PWKL, test length is up to 30, PMR is less than 80%. Therefore, in CD-CAT, it is not recommended to measure too many attributes, but generally recommended about 6 attributes. Key words: CD-CAT, item selection strategy, Gini index, classification accuracy, uniformity of item bank usage"
9,0.993262411347518,2023,"Psychometric Measurement and Modeling Methods","Research on item selection algorithm of polytomous scored cognitive diagnosis adaptive test","Abstract: The development of cognitive diagnostic computerized adaptive test (CD-CAT) provides a new perspective for obtaining information about students’ mastery or nonmastery of a set of skills in the field of knowledge. In recent years, CD-CAT has received more and more attention in the field of educational evaluation and psychological evaluation. Effective item selection algorithm is the key to the success of CD-CAT system. To date, various item selection methods of CD-CAT have been proposed based on dichotomous cognitive diagnosis model (CDM). There are few researches on the item selection algorithm of polytomous CD-CAT (PCD-CAT). However, in educational assessment, psychological evaluation and many other disciplines, there are a lot of polytomously-scored data. In this article, the authors explored the CD-CAT item selection algorithm based on general polytomous diagnosis model, and proposed two PCD-CAT item selection algorithms, namely, maximum expected posterior distribution variance (EPV) and maximum expected distance (MED). The performances of the proposed item selection algorithms were evaluated through two simulation studies and compared with the KL, PWKL, and HKL algorithms in fixed-length and variable-length PCD-CAT. In the simulation experiment, the size of the item bank was 350, and the maximum score of each item was fixed at 4. The number of attributes was fixed to K = 7. In the first study, we manipulated three factors: the test length (5, 10, 15 and 20), item bank quality (high vs. low), and item selection algorithms (KL, PWKL, HKL, EPV and MED). The results of Study 1 showed that the EPV and MED consistently resulted in the highest attribute pattern recovery rate in all the simulation conditions. The results of Study 1 showed that the pattern correct classification rate (PMR) of EPV and MED was significantly higher than that of KL, PWKL and HKL methods. The EPV and MED had similar PMR under most experimental conditions, but when the test length was short (for example, 5 items), regardless of the quality of the item bank, the PMR of EPV was higher than that of MED. Under all conditions, the KL method had the lowest PMR rate, while the difference in PMR rates between PWKL and HKL was almost negligible. Study 2 investigated the performance of two proposed new item selection algorithms under the condition of variable-length PCD-CAT. In Study 2, when the maximum posterior probability of the attribute vector reaches a prespecified value, the test is terminated. Three factors were manipulated in the Study 2: prespecified termination values (0.6, 0.7, 0.8 and 0.9), item bank quality (high and low) and five item selection algorithms. The results of Study 2 showed that the average test lengths of EPV and MED were roughly similar, and significantly smaller than the average test lengths of KL, PWKL and HKL. Although the results are encouraging, there are still some future research directions that deserve further study, such as, (a) how to use both confirmatory CDM and exploratory CDM in diagnostic evaluation to better analyze data; (b) item calibration technology for cognitive diagnostic computerized adaptive test; (c) using computer to realize automatic scoring of polytomously-scored items. Key words: cognitive diagnosis, computerized adaptive testing, polytomously-scored items, GPDM"
